transaction_id,date,account_type,amount,transaction_type,branch,is_true_anomaly
413,2024-02-22,Penjualan,2429626.179171648,credit,Jakarta,0
414,2024-02-29,Biaya Operasional,2077167.1286340551,credit,Jakarta,0
415,2024-04-17,Penjualan,2600926.544130115,debit,Bandung,0
416,2024-01-05,Penjualan,2267386.4556304924,credit,Bandung,0
417,2024-04-12,Kas,1545411.0036607368,credit,Bandung,0
418,2024-07-14,Biaya Operasional,2040979.070192866,debit,Medan,0
419,2024-09-18,Penjualan,1625712.4329426214,credit,Bandung,0
420,2024-12-30,Penjualan,1463199.0411924426,credit,Jakarta,0
421,2024-12-15,Kas,1743748.135519635,credit,Bandung,0
422,2024-02-16,Kas,2096030.3566995105,debit,Jakarta,0
423,2024-12-20,Pembelian,1516284.9495216787,debit,Jakarta,0
424,2024-11-06,Biaya Operasional,2061375.8967127728,credit,Surabaya,0
425,2024-11-03,Kas,1325544.1405276083,debit,Surabaya,0
426,2024-05-23,Penjualan,1049791.212793413,debit,Jakarta,0
427,2024-09-25,Kas,2892412.053872179,debit,Jakarta,0
428,2024-05-03,Gaji,1796174.8561821668,credit,Bandung,0
429,2024-04-15,Pembelian,1898859.6823922938,debit,Bandung,0
430,2024-06-06,Pembelian,1817231.8282698393,credit,Surabaya,0
431,2024-05-26,Biaya Operasional,2254892.502197307,credit,Bandung,0
432,2024-05-24,Pembelian,2081099.446536396,debit,Jakarta,0
433,2024-04-29,Biaya Operasional,2445613.916754082,debit,Jakarta,0
434,2024-11-14,Gaji,2140411.5891708056,credit,Medan,0
435,2024-10-01,Penjualan,1988841.099129136,debit,Jakarta,0
436,2024-04-01,Gaji,2505382.208732385,debit,Jakarta,0
437,2024-02-27,Biaya Operasional,1813701.0194385978,credit,Surabaya,0
438,2024-12-11,Biaya Operasional,1973036.8562540277,credit,Medan,0
439,2024-08-16,Biaya Operasional,1874022.248831462,credit,Medan,0
440,2024-04-26,Penjualan,2684314.479051123,credit,Bandung,0
441,2024-11-13,Biaya Operasional,3342248.761998102,credit,Bandung,1
442,2024-10-05,Gaji,2032989.1811835077,debit,Bandung,0
443,2024-05-06,Penjualan,911426.1405784481,credit,Medan,0
444,2024-05-08,Gaji,2178810.4874492013,debit,Jakarta,0
445,2024-02-27,Penjualan,2350953.399786615,credit,Bandung,0
446,2024-05-01,Biaya Operasional,2458164.9848766527,debit,Surabaya,0
447,2024-01-01,Penjualan,1899030.1924924187,credit,Jakarta,0
448,2024-08-26,Kas,2325561.9505339134,credit,Surabaya,0
449,2024-10-16,Gaji,2228052.2089565094,debit,Medan,0
450,2024-04-05,Kas,985373.0869973676,credit,Jakarta,0
451,2024-05-05,Kas,2560986.85960137,credit,Medan,0
452,2024-04-27,Biaya Operasional,1918363.0481996092,credit,Jakarta,0
453,2024-02-17,Biaya Operasional,2118278.10852037,debit,Bandung,0
454,2024-03-29,Kas,1688337.6409951816,debit,Bandung,0
455,2024-08-24,Penjualan,2349449.3114755116,debit,Surabaya,0
456,2024-09-28,Biaya Operasional,2181282.982134282,credit,Medan,0
457,2024-07-07,Gaji,1165640.4059959808,debit,Surabaya,0
458,2024-07-10,Kas,1657229.650005036,debit,Jakarta,0
459,2024-03-09,Gaji,2708719.6939490405,debit,Medan,0
460,2024-10-04,Gaji,2398782.473180701,debit,Medan,0
461,2024-12-14,Gaji,1835005.973113698,debit,Medan,0
462,2024-09-03,Kas,1841191.6987243104,debit,Jakarta,0
463,2024-03-16,Pembelian,1556679.3799089168,credit,Bandung,0
464,2024-06-02,Biaya Operasional,1584264.9613477758,credit,Jakarta,0
465,2024-05-23,Gaji,2100485.823262671,credit,Medan,0
466,2024-03-26,Kas,2820360.044703846,debit,Jakarta,0
467,2024-07-03,Pembelian,1842585.0581246947,credit,Jakarta,0
468,2024-10-11,Kas,2015501.809152328,debit,Jakarta,0
469,2024-08-07,Biaya Operasional,1635362.3098172122,debit,Bandung,0
470,2024-03-09,Kas,1952571.6813913165,credit,Jakarta,0
471,2024-02-16,Penjualan,2171123.3102409244,credit,Bandung,0
472,2024-04-03,Penjualan,2948669.366665395,credit,Surabaya,0
473,2024-08-25,Gaji,2586892.5503231296,debit,Jakarta,0
474,2024-07-22,Kas,2586765.0588362133,debit,Medan,0
475,2024-08-05,Kas,1773323.7060419433,credit,Jakarta,0
476,2024-12-06,Gaji,1542826.8759038341,credit,Bandung,0
477,2024-02-08,Gaji,2000231.3788185234,debit,Jakarta,0
478,2024-04-09,Pembelian,1696023.8960190413,credit,Bandung,0
479,2024-10-15,Kas,1779040.0754927455,debit,Bandung,0
480,2024-09-10,Biaya Operasional,2137960.126013923,debit,Surabaya,0
481,2024-08-09,Biaya Operasional,2320611.319793898,debit,Jakarta,0
482,2024-12-22,Biaya Operasional,2602276.9223889373,debit,Medan,0
483,2024-01-23,Gaji,2257067.6766338884,credit,Surabaya,0
484,2024-09-06,Gaji,2074324.4423843827,debit,Medan,0
485,2024-01-10,Gaji,1592894.9053576062,credit,Jakarta,0
486,2024-09-02,Biaya Operasional,2605418.579631757,credit,Jakarta,0
487,2024-11-20,Pembelian,2390131.4025083845,credit,Medan,0
488,2024-04-09,Penjualan,1787249.8122927323,debit,Medan,0
489,2024-12-29,Kas,2424777.630089454,credit,Surabaya,1
490,2024-06-28,Penjualan,2055916.0404927218,credit,Bandung,0
491,2024-08-10,Kas,2567055.4024032233,credit,Medan,0
492,2024-09-06,Gaji,1881044.4263994533,debit,Bandung,0
493,2024-05-26,Biaya Operasional,1899132.110628138,debit,Bandung,0
494,2024-04-05,Penjualan,1206561.9192484496,debit,Surabaya,0
495,2024-09-13,Gaji,1770160.6706989359,debit,Bandung,0
496,2024-11-20,Kas,2832419.998686792,credit,Surabaya,0
497,2024-01-04,Penjualan,3334604.141384988,credit,Surabaya,0
498,2024-01-16,Penjualan,2223159.680280636,credit,Surabaya,0
499,2024-10-06,Penjualan,1753532.9592456918,credit,Medan,0
500,2024-12-01,Penjualan,1863011.5348134425,debit,Surabaya,0
501,2024-09-03,Penjualan,1976297.61141203,debit,Medan,0
502,2024-09-14,Gaji,1834839.7434364222,credit,Jakarta,0
503,2024-06-08,Kas,2395324.916609851,debit,Jakarta,0
504,2024-12-05,Kas,1312637.4458694134,credit,Surabaya,0
505,2024-05-31,Pembelian,2015886.5661826523,debit,Medan,0
506,2024-06-26,Biaya Operasional,2916086.5708897505,credit,Medan,0
507,2024-06-11,Penjualan,2522489.932618129,debit,Medan,0
508,2024-02-02,Kas,3023210.7733588503,credit,Jakarta,0
509,2024-06-27,Biaya Operasional,1934890.2822920405,credit,Jakarta,0
510,2024-04-10,Biaya Operasional,1680159.5488379002,credit,Medan,0
511,2024-09-24,Gaji,2159160.2151708785,credit,Bandung,0
512,2024-11-18,Gaji,1618576.3424319425,debit,Surabaya,1
513,2024-03-05,Pembelian,1743003.320130347,credit,Medan,0
514,2024-06-16,Biaya Operasional,1895479.5552574692,credit,Jakarta,0
515,2024-11-25,Gaji,2613759.148577014,debit,Surabaya,0
516,2024-02-12,Penjualan,2470440.7002857197,debit,Medan,0
517,2024-02-13,Kas,2257344.7179896715,debit,Jakarta,0
518,2024-10-11,Pembelian,2052467.147510364,credit,Jakarta,0
519,2024-01-12,Penjualan,2883308.6947671124,credit,Medan,0
520,2024-04-04,Gaji,2220725.098046867,credit,Bandung,0
521,2024-10-28,Gaji,1541984.1836755457,credit,Medan,0
522,2024-09-09,Gaji,2087411.0098964642,debit,Surabaya,0
523,2024-08-29,Gaji,1530168.9420333111,credit,Surabaya,0
524,2024-02-04,Gaji,1741021.4174668614,credit,Medan,0
525,2024-08-02,Pembelian,2691945.9983232133,debit,Medan,0
526,2024-12-02,Biaya Operasional,2155182.2055806844,credit,Jakarta,0
527,2024-03-30,Biaya Operasional,2057855.1655735595,credit,Surabaya,0
528,2024-09-20,Kas,2134269.0257214988,credit,Jakarta,0
529,2024-04-02,Biaya Operasional,1963673.193806916,debit,Surabaya,0
530,2024-03-30,Gaji,2804423.5536978575,credit,Bandung,1
531,2024-04-24,Biaya Operasional,2371551.4892885787,credit,Jakarta,0
532,2024-04-14,Biaya Operasional,2337056.401818508,credit,Surabaya,0
533,2024-07-14,Gaji,2091907.2266860395,debit,Jakarta,1
534,2024-11-09,Pembelian,1656124.416159385,credit,Medan,0
535,2024-04-23,Gaji,2891412.3338721264,debit,Jakarta,0
536,2024-03-15,Biaya Operasional,1762350.407305331,debit,Bandung,0
537,2024-08-04,Biaya Operasional,1603942.9123793524,debit,Medan,0
538,2024-10-03,Kas,2051767.906987424,debit,Surabaya,0
539,2024-09-05,Gaji,2355051.2712345906,credit,Medan,0
540,2024-06-12,Kas,2249761.2815056583,credit,Jakarta,0
541,2024-12-22,Kas,2287271.534801385,debit,Bandung,0
542,2024-07-10,Penjualan,2595129.818815989,credit,Surabaya,0
543,2024-08-14,Kas,2147823.7917222437,credit,Jakarta,0
544,2024-06-25,Biaya Operasional,2673683.161341127,debit,Surabaya,0
545,2024-12-29,Biaya Operasional,2251862.646033871,credit,Bandung,1
546,2024-02-05,Penjualan,1961132.5814633053,debit,Medan,0
547,2024-04-05,Penjualan,1780936.0178383058,debit,Surabaya,0
548,2024-05-31,Gaji,2696258.9153398215,debit,Bandung,0
549,2024-05-30,Penjualan,2330232.9911108185,debit,Medan,0
550,2024-07-08,Pembelian,1838648.7270555303,debit,Bandung,0
551,2024-08-11,Biaya Operasional,1784503.8134541037,credit,Surabaya,0
552,2024-02-06,Biaya Operasional,1490454.3863568106,credit,Surabaya,0
553,2024-09-24,Penjualan,2850576.441139411,debit,Bandung,0
554,2024-07-01,Penjualan,2242137.132026068,debit,Jakarta,0
555,2024-01-13,Biaya Operasional,2736904.4956726185,credit,Surabaya,0
556,2024-10-05,Penjualan,3054744.2720502396,credit,Medan,0
557,2024-08-04,Gaji,2938798.210646884,credit,Bandung,0
558,2024-12-20,Penjualan,1799649.858460584,credit,Surabaya,0
559,2024-12-26,Penjualan,3454192.7967380057,debit,Bandung,0
560,2024-10-12,Gaji,2387110.809934883,credit,Bandung,0
561,2024-09-29,Gaji,1422901.129669846,credit,Surabaya,0
562,2024-03-02,Gaji,2129815.6431444557,credit,Bandung,0
563,2024-03-24,Biaya Operasional,2058729.8569416646,credit,Jakarta,0
564,2024-08-04,Penjualan,2219555.7274958007,debit,Bandung,0
565,2024-12-07,Gaji,2154620.2458681087,credit,Surabaya,0
566,2024-07-05,Gaji,2317098.9881538237,debit,Bandung,0
567,2024-01-19,Biaya Operasional,1653995.8781051994,debit,Jakarta,0
568,2024-06-25,Pembelian,2164554.5237117624,credit,Surabaya,0
569,2024-04-09,Penjualan,1792986.1505292677,credit,Surabaya,0
570,2024-08-20,Gaji,2104084.848799225,debit,Jakarta,1
571,2024-03-16,Pembelian,1921082.2382029998,credit,Jakarta,0
572,2024-09-21,Gaji,1799296.8448651643,debit,Surabaya,0
573,2024-10-10,Biaya Operasional,2382421.501992245,debit,Bandung,0
574,2024-07-24,Penjualan,2258193.9453439415,debit,Jakarta,0
575,2024-08-10,Penjualan,2217534.7168330774,debit,Surabaya,0
576,2024-02-21,Penjualan,1784362.0568329163,credit,Bandung,0
577,2024-12-04,Pembelian,2294802.751332419,credit,Medan,0
578,2024-05-23,Kas,1987464.842772133,credit,Medan,0
579,2024-03-09,Biaya Operasional,1797745.5614697658,debit,Medan,0
580,2024-04-08,Kas,2505700.238144735,credit,Surabaya,0
581,2024-01-25,Pembelian,2413072.0089393696,credit,Surabaya,0
582,2024-02-22,Gaji,499933.3533935582,debit,Jakarta,0
583,2024-05-30,Kas,932416.5796867763,debit,Medan,0
584,2024-05-23,Kas,2786087.221167186,debit,Surabaya,0
585,2024-02-26,Biaya Operasional,1376330.86660878,credit,Medan,0
586,2024-02-08,Pembelian,1344090.0566947681,credit,Jakarta,0
587,2024-04-18,Biaya Operasional,1928731.93120155,debit,Medan,0
588,2024-06-29,Gaji,2132260.5032804534,debit,Medan,0
589,2024-02-11,Penjualan,1757976.020011317,debit,Surabaya,0
590,2024-07-04,Pembelian,474050.9992484322,credit,Medan,0
591,2024-08-10,Gaji,2077808.2003396999,debit,Bandung,0
592,2024-05-01,Gaji,2901016.6241192888,credit,Surabaya,0
593,2024-05-12,Kas,1312121.2057551346,credit,Medan,0
594,2024-06-11,Biaya Operasional,2824297.0806417903,debit,Medan,0
595,2024-08-02,Kas,1860654.9368440714,debit,Bandung,0
596,2024-08-08,Kas,2892086.5434616404,credit,Surabaya,0
597,2024-08-22,Penjualan,2311871.0393227474,debit,Medan,0
598,2024-11-26,Biaya Operasional,1727139.4639167425,debit,Medan,0
599,2024-05-25,Penjualan,2315000.295671492,credit,Surabaya,0
600,2024-08-26,Gaji,2655874.3175530164,debit,Bandung,0
601,2024-03-16,Penjualan,1269450.0924823636,credit,Surabaya,0
602,2024-01-09,Gaji,2055002.8146608353,debit,Bandung,1
603,2024-03-14,Kas,2517582.727427295,debit,Bandung,0
604,2024-09-09,Penjualan,1828506.0591421223,debit,Bandung,0
605,2024-08-17,Biaya Operasional,1342096.5458304323,debit,Jakarta,0
606,2024-01-07,Penjualan,3024333.5852215653,debit,Bandung,0
607,2024-06-22,Gaji,1096931.5148315774,debit,Jakarta,0
608,2024-05-20,Pembelian,1842785.869875466,credit,Bandung,0
609,2024-06-16,Biaya Operasional,1963949.3327221612,credit,Bandung,0
610,2024-06-18,Gaji,3047001.0042120214,debit,Surabaya,0
611,2024-10-09,Pembelian,887494.5905178378,debit,Bandung,0
612,2024-05-01,Biaya Operasional,1992351.1491223203,debit,Medan,0
613,2024-07-12,Pembelian,1681173.5185199396,debit,Jakarta,0
614,2024-01-05,Kas,1678078.9370521265,debit,Jakarta,0
615,2024-01-29,Kas,2782157.1754487916,credit,Jakarta,0
616,2024-06-13,Penjualan,1513808.3531738506,credit,Bandung,0
617,2024-12-04,Penjualan,1371519.735922707,credit,Jakarta,0
618,2024-05-15,Penjualan,1411732.1607642062,credit,Bandung,0
619,2024-12-30,Penjualan,2082159.3129410574,credit,Bandung,0
620,2024-11-16,Pembelian,1987446.7620524683,debit,Surabaya,0
621,2024-12-07,Biaya Operasional,1866116.4482173226,debit,Jakarta,0
622,2024-05-24,Biaya Operasional,1733491.6671613525,credit,Surabaya,0
623,2024-11-22,Penjualan,2710464.8767674584,debit,Surabaya,0
624,2024-08-04,Kas,1015307.363202749,debit,Jakarta,0
625,2024-10-27,Gaji,2605129.559232851,credit,Medan,0
626,2024-05-11,Penjualan,1300433.8207197082,debit,Surabaya,0
627,2024-10-18,Penjualan,2536976.527511901,credit,Jakarta,0
628,2024-03-10,Kas,2405130.096679348,credit,Bandung,0
629,2024-09-08,Gaji,2315459.2443578755,debit,Medan,1
630,2024-10-01,Pembelian,1954669.9265968625,credit,Medan,0
631,2024-12-29,Gaji,1785496.60000025,debit,Bandung,1
632,2024-06-30,Gaji,2094754.113223148,credit,Medan,0
633,2024-06-15,Gaji,2562931.1091842935,debit,Bandung,0
634,2024-03-31,Pembelian,1840878.2443687348,credit,Jakarta,0
635,2024-07-20,Penjualan,1743793.1010317784,credit,Jakarta,0
636,2024-12-11,Penjualan,1978553.3281126106,credit,Jakarta,0
637,2024-01-19,Kas,1870148.5440184157,credit,Medan,0
638,2024-02-08,Gaji,1918480.9133325904,debit,Bandung,0
639,2024-05-05,Penjualan,2827839.7776266215,credit,Surabaya,0
640,2024-06-21,Penjualan,1613793.3763280236,credit,Surabaya,0
641,2024-05-20,Kas,2630649.1621146183,debit,Medan,0
642,2024-08-29,Gaji,2461904.0202632844,debit,Bandung,0
643,2024-08-07,Kas,1279317.363166147,debit,Surabaya,0
644,2024-05-05,Kas,1643270.0985487024,credit,Medan,0
645,2024-02-27,Pembelian,1974800.323803341,credit,Surabaya,0
646,2024-05-27,Kas,1970103.9969901838,credit,Jakarta,0
647,2024-11-12,Gaji,1733452.541694798,debit,Jakarta,0
648,2024-12-26,Penjualan,2506624.106870113,credit,Medan,0
649,2024-01-01,Penjualan,2101311.6022905847,credit,Surabaya,0
650,2024-12-13,Pembelian,2036121.0866978553,debit,Medan,0
651,2024-07-08,Gaji,2648043.4224327933,debit,Bandung,0
652,2024-07-09,Penjualan,1636698.3431391418,debit,Medan,0
653,2024-11-07,Kas,1711523.3616523584,credit,Medan,0
654,2024-04-26,Biaya Operasional,1805323.203927583,debit,Jakarta,0
655,2024-05-13,Biaya Operasional,1301890.715475847,credit,Surabaya,0
656,2024-02-27,Biaya Operasional,1988995.0072110884,debit,Surabaya,0
657,2024-02-13,Biaya Operasional,2312441.571769096,credit,Bandung,0
658,2024-06-21,Kas,1366932.078451663,credit,Medan,0
659,2024-06-08,Penjualan,1475521.3602209142,credit,Jakarta,0
660,2024-06-21,Pembelian,2020513.281454303,credit,Medan,0
661,2024-11-12,Kas,2171342.713486912,debit,Jakarta,0
662,2024-10-29,Penjualan,1875980.8828790232,debit,Bandung,0
663,2024-12-29,Gaji,1803786.1448352863,credit,Medan,1
664,2024-03-20,Penjualan,2674706.470463458,credit,Bandung,0
665,2024-07-31,Penjualan,1709086.1519700598,debit,Jakarta,0
666,2024-07-21,Penjualan,2756545.4291781005,credit,Bandung,0
667,2024-09-08,Kas,1718039.0671166037,credit,Bandung,0
668,2024-08-16,Penjualan,2258955.778418006,credit,Surabaya,0
669,2024-06-12,Penjualan,1705868.237037559,debit,Bandung,0
670,2024-08-14,Gaji,1785280.0651048059,credit,Jakarta,0
671,2024-05-26,Gaji,1682862.4779984744,debit,Jakarta,0
672,2024-01-20,Biaya Operasional,2364231.052577222,debit,Bandung,0
673,2024-02-16,Kas,2814865.838258945,debit,Surabaya,0
674,2024-08-20,Penjualan,2051550.2448221461,credit,Surabaya,0
675,2024-10-31,Biaya Operasional,1476333.7013384462,debit,Bandung,0
676,2024-01-14,Biaya Operasional,2313895.224622168,debit,Surabaya,0
677,2024-05-22,Kas,2737890.835197971,credit,Jakarta,0
678,2024-01-01,Biaya Operasional,2435788.3870978546,credit,Jakarta,0
679,2024-02-23,Biaya Operasional,1308502.1505111111,debit,Surabaya,0
680,2024-09-15,Kas,1694956.9139774805,debit,Medan,0
681,2024-05-23,Pembelian,1592781.566871758,debit,Jakarta,0
682,2024-01-12,Biaya Operasional,2029536.7466327657,credit,Medan,0
683,2024-11-25,Gaji,2287143.563872598,debit,Surabaya,0
684,2024-08-11,Biaya Operasional,2557498.3823842863,credit,Jakarta,0
685,2024-09-28,Kas,2200492.322548502,credit,Medan,0
686,2024-12-23,Kas,2757362.6313717905,credit,Bandung,0
687,2024-06-04,Pembelian,2924604.169818225,credit,Surabaya,0
688,2024-01-08,Pembelian,2717655.2435009773,debit,Medan,0
689,2024-05-01,Gaji,1662912.7584073911,debit,Medan,0
690,2024-12-13,Gaji,2348803.0038423636,credit,Surabaya,0
691,2024-06-12,Biaya Operasional,2274992.9488050397,debit,Medan,0
692,2024-03-30,Pembelian,2947147.7661071066,credit,Surabaya,0
693,2024-05-15,Gaji,3568762.783162264,credit,Medan,0
694,2024-07-04,Biaya Operasional,1812382.7339044388,debit,Medan,0
695,2024-11-11,Penjualan,2118987.246220353,debit,Medan,0
696,2024-06-26,Biaya Operasional,2074096.9914539,debit,Surabaya,0
697,2024-01-28,Gaji,2623677.7994715464,credit,Bandung,0
698,2024-08-07,Biaya Operasional,1964492.7866531808,credit,Bandung,0
699,2024-12-22,Penjualan,2373684.2599399947,credit,Jakarta,0
700,2024-02-10,Gaji,2047985.946643415,credit,Jakarta,0
701,2024-08-15,Biaya Operasional,1274535.3238010514,debit,Jakarta,0
702,2024-07-10,Gaji,2020690.054733555,debit,Jakarta,0
703,2024-05-24,Biaya Operasional,2137929.77675664,debit,Jakarta,0
704,2024-07-19,Kas,2170012.2890871987,debit,Jakarta,0
705,2024-07-30,Gaji,2556655.3889432726,credit,Surabaya,0
706,2024-12-29,Gaji,1833954.498226688,debit,Surabaya,1
707,2024-08-27,Gaji,1516011.8128257839,credit,Jakarta,0
708,2024-02-15,Gaji,2756381.1516060457,credit,Jakarta,0
709,2024-02-04,Biaya Operasional,1816847.2712306594,debit,Bandung,0
710,2024-09-09,Pembelian,2143046.576523303,debit,Bandung,0
711,2024-03-22,Biaya Operasional,2080756.7488912104,credit,Jakarta,0
712,2024-09-12,Penjualan,1286511.7069797735,credit,Bandung,0
713,2024-07-15,Kas,2781109.9506199234,credit,Bandung,0
714,2024-10-29,Biaya Operasional,2198319.3080319217,credit,Jakarta,0
715,2024-01-10,Biaya Operasional,2359911.0384536693,credit,Surabaya,0
716,2024-11-07,Gaji,2684470.354328521,credit,Surabaya,0
717,2024-10-12,Penjualan,1985692.8153751246,debit,Jakarta,0
718,2024-08-29,Gaji,2353153.7415258666,debit,Surabaya,0
719,2024-09-07,Gaji,2142821.6426007426,debit,Bandung,0
720,2024-12-30,Pembelian,2454134.284676417,debit,Jakarta,0
721,2024-01-05,Kas,1874512.434253088,debit,Bandung,0
722,2024-04-28,Pembelian,2847340.5462021157,debit,Surabaya,0
723,2024-10-15,Gaji,1492127.1416629818,credit,Medan,0
724,2024-03-05,Kas,2749658.47632891,debit,Bandung,0
725,2024-05-25,Biaya Operasional,2791039.409669025,credit,Surabaya,0
726,2024-08-11,Penjualan,2216954.728774678,debit,Surabaya,0
727,2024-08-26,Pembelian,2025137.8544557272,credit,Jakarta,0
728,2024-06-25,Penjualan,2745475.2067552134,debit,Bandung,0
729,2024-09-23,Gaji,2530156.102840587,credit,Bandung,0
730,2024-12-06,Kas,1643531.2876598772,debit,Bandung,0
731,2024-10-08,Biaya Operasional,2335585.6209424576,credit,Bandung,0
732,2024-03-03,Kas,1934950.977059243,credit,Bandung,0
733,2024-08-04,Penjualan,2273322.51454133,credit,Bandung,0
734,2024-12-07,Penjualan,2359282.428535096,credit,Bandung,0
735,2024-11-10,Biaya Operasional,1657351.4884523747,debit,Medan,0
736,2024-10-09,Biaya Operasional,1353952.136977886,debit,Jakarta,0
737,2024-06-25,Kas,1767609.189333719,credit,Surabaya,0
738,2024-04-07,Pembelian,2682439.374063453,debit,Jakarta,0
739,2024-04-14,Kas,2121649.5801097816,debit,Medan,0
740,2024-04-08,Penjualan,2695063.3803679654,credit,Medan,0
741,2024-11-06,Kas,2940197.167335092,credit,Surabaya,0
742,2024-01-06,Gaji,2125023.144290498,debit,Bandung,0
743,2024-07-15,Kas,2303049.831110495,debit,Bandung,0
744,2024-12-16,Kas,2479876.5382664353,credit,Medan,0
745,2024-05-12,Gaji,1040729.7026813569,credit,Medan,0
746,2024-12-23,Penjualan,1736117.0620416163,credit,Surabaya,0
747,2024-09-15,Biaya Operasional,2036374.0786802806,credit,Surabaya,0
748,2024-01-23,Kas,2605072.618238115,credit,Bandung,0
749,2024-02-22,Pembelian,1330208.763389483,debit,Medan,0
750,2024-06-13,Biaya Operasional,2434798.041095123,debit,Surabaya,0
751,2024-07-20,Pembelian,1795484.2271415428,credit,Jakarta,0
752,2024-03-23,Kas,2330327.8340880643,credit,Surabaya,0
753,2024-05-24,Pembelian,1868879.1779370094,credit,Bandung,0
754,2024-03-25,Biaya Operasional,1926263.4314780545,credit,Medan,0
755,2024-03-18,Pembelian,1813451.3702991058,credit,Medan,0
756,2024-01-01,Pembelian,1871631.6819325117,credit,Bandung,0
757,2024-02-20,Biaya Operasional,2666504.880142905,debit,Medan,0
758,2024-06-21,Biaya Operasional,1539903.8477998273,debit,Bandung,0
759,2024-07-23,Biaya Operasional,1361276.7638600676,debit,Surabaya,0
760,2024-09-16,Biaya Operasional,1462922.5713481824,credit,Surabaya,0
761,2024-10-14,Gaji,1792664.0979275345,credit,Bandung,0
762,2024-02-03,Kas,1994832.0729278254,debit,Surabaya,0
763,2024-12-13,Biaya Operasional,2141390.7954960465,debit,Medan,0
